과자류,츄파춥스 슬림휠,11,45,11,0,0,9,20,0,0,0
과자류,츄파춥스 1디스플레이,11,45,11,0,0,9,20,0,0,0
과자류,츄파춥스 후르츠 10개입,11,45,11,0,0,9,0,0,0,0
과자류,츄파춥스 크리미 10개입,11,40,10,0,0,8,25,0,0,0
과자류,츄파춥스 미니 50입,12,50,12,0,0,10,25,0,0,0
과자류,크레모사디스플레이,10,26,9,0,0.5,0,20,0,0,0
면류,튀김우동컵,62,315,41,4,15,3,1200,0,5,0
면류,사리곰탕컵면,61,270,40,5,10,1,1050,0,5,0
면류,새우탕컵,67,290,42,6,11,2,1210,0,6,0
면류,짜파게티범벅,70,315,50,6,10,5,850,0,4.6,0
면류,김치사발면,86,375,55,7,14,6,1520,0,7,0
면류,오징어짬뽕큰사발,115,515,79,9,18,8,1780,5.75,8,0
면류,튀김우동큰사발면,111,495,73,8,19,5,1620,0,9,0
면류,우육탕큰사발면,115,475,72,8,17,3,1700,0,8,0
면류,너구리컵,62,280,41,4,11,4,940,0,5,0
면류,너구리큰사발,111,515,72,9,21,4,1750,0,10,0
면류,신라면블랙컵,101,445,63,10,17,6,1450,0,8,0
면류,쌀국수소고기짜장면,128,485,95,10,7,9,1100,0,1.3,0
면류,메밀소바,127,400,85,13,0.7,7,1830,0,0,0
면류,후루룩칼국수,97,330,73,8,0.6,3,1540,0,0,0
면류,즉석곰탕,75,265,56,8,0.9,3,1250,0,0,0
면류,멸치칼국수,98,335,74,9,0.4,6,1790,0,0,0
면류,후루룩국수,92,320,69,9,0.7,2,1710,0,0,0
면류,쌀국수설렁탕,122,420,90,12,1.2,3,1780,0,0,0
면류,생생우동봉지,253,390,80,11,3,6,1860,0,0.6,0
면류,생생야끼우동화끈한맛,251,455,86,10,8,7,1220,5,1,0
면류,생생야끼우동데리야끼맛,251,485,85,11,11,9,1250,0,2,0
면류,생생우동(용기),276,415,83,12,4,7,1760,0,0.6,0
면류,즉석곰탕,100,353.33,74.67,10.67,1.2,4,1666.67,0,0,0
면류,올리브짜파게티,140,610,97,11,20,6,1180,0,8,0
면류,농심감자면,117,500,71,11,19,5,1750,0,9,0
면류,사천요리짜파게티,137,615,94,12,21,9,1080,0,8,0
면류,안성탕면,125,535,84,11,17,4,1790,0,8,0
면류,찰비빔면,130,550,81,9,21,14,1060,0,10,0
면류,오징어짬뽕,124,510,84,10,15,6,1750,12,7,0
면류,고추비빔면,130,550,80,8,22,13,1130,0,11,0
면류,사리곰탕면,110,475,74,11,15,6,1700,0,8,0
면류,채식주의순,120,510,81,11,16,6,1930,0,8,0
면류,신라면,120,505,81,11,15,4,1790,0,7,0
면류,얼큰한너구리,120,505,81,7,17,4,1700,0,8,0
면류,모듬해물탕면,125,540,87,10,17,4,1750,2,9,0
면류,신라면블랙,130,550,86,13,17,6,1790,6.5,8,0
면류,순한너구리,120,500,80,9,16,4,1420,0,8,0
면류,무파마탕면,122,505,83,10,15,4,1720,0,7,0
면류,사리곰탕면,100,431.82,67.27,10,13.64,5.46,1545.46,0,7.27,0
면류,농심라면육개장,120,515,79,11,17,6,1780,0,8,0
면류,진짜진짜,116,495,78,10,16,2,1790,0,8,0
면류,안성탕면컵,66,285,44,5,10,3,1150,0,5,0
면류,신라면 큰사발,114,495,78,8,17,4,1550,0,8,0
면류,신라면컵,65,290,45,5,10,2,1290,0,5,0
면류,육개장사발면,86,375,53,7,15,1,1590,0,7,0
면류,무파마큰사발,112,485,75,10,16,4,1570,0,8,0
면류,새우탕큰사발면,115,500,75,10,18,4,1710,5,9,0
면류,김치큰사발,112,480,75,9,16,4,1430,0,8,0
면류,사리곰탕큰사발면,111,495,77,8,17,5,1670,0,8,0
면류,육개장큰사발면,110,485,75,10,16,4,1610,5.5,8,0
면류,짜파게티 큰사발면,123,560,85,10,20,8,1270,0,9,0
면류,오징어짬뽕컵,67,290,45,5,10,3,1240,10,4.5,0
면류,육개장라면,116,515,77,11,18,2,1780,2,9,0
면류,야채라면,100,350,76,9,1,7,1740,0,0,0
면류,신라면사발면(KAL),91,390,62,6,13,3,1670,0,6,0
면류,사천짜파게티큰사발,115,535,77,9,21,7,1030,0,9,0
면류,하모니,122,515,76,8,20,14,900,0,9,0
과일·채소류음료,카프리썬 딸기키위,200,95,23,0,0,23,10,0,0,0
과일·채소류음료,과일·채소류음료 V8 토마토 레몬,290,88,21,1,0,21,19,0,0,0
과일·채소류음료,카프리썬 사파리,200,90,23,0,0,23,15,0,0,0
과일·채소류음료,카프리썬 오렌지,200,92,23,0,0,23,10,0,0,0
과일·채소류음료,카프리썬 오렌지망고,200,110,27,0,0,27,10,0,0,0
과일·채소류음료,웰치포도 크랜베리,290,148,37,0,0,37,0,0,0,0
과일·채소류음료,웰치포도 블루베리,290,148,37,0,0,37,0,0,0,0
과일·채소류음료,카프리썬 오렌지트로피칼,330,38.4,9.3,0,0,9.3,0,0,0,0
과일·채소류음료,카프리썬 사과,200,90,22,0,0,22,10,0,0,0
과일·채소류음료,과일·채소류음료 V8 야채주스,163,30,7,1,0,6,330,0,0,0
과일·채소류음료,과일·채소류음료 V8 토당주스,200,52,12,1.1,0.2,11,25,0,0,0
과일·채소류음료,과일·채소류음료 V8 당근레몬,290,122,27,1,1.1,26,20,0,0,0
과일·채소류음료,웰치 청포도 주스,200,110,26,0.7,0.4,26,9,0,0,0
과일·채소류음료,카프리썬 애플블랙커런트,330,41.6,10,0,0,10,0,0,0,0
과일·채소류음료,웰치 포도 주스,200,127,30,1,0.3,30,8,0,0,0
과일·채소류음료,웰치 포도 주스,160,89,21,0.6,0.3,21,7,0,0,0
과일·채소류음료,웰치 오렌지 주스,200,103,21,2,1.2,17,4,0,0,0
과일·채소류음료,웰치 오렌지 주스,160,76,16,1,0.9,14,4,0,0,0
과일·채소류음료,웰치 청포도 주스,160,89,21,0.6,0.3,21,7,0,0,0
과일·채소류음료,웰치 백포도 복숭아 주스,200,125,30,0.6,0.4,30,10,0,0,0
과일·채소류음료,웰치 백포도 복숭아 주스,160,100,24,0.4,0.3,24,8,0,0,0
과일·채소류음료,과일·채소류음료 V8 토마토 주스,200,32,7,1.5,0.4,4,190,0,0,0
탄산음료류,웰치 화이트 그레이프맛,355,176,44,0,0,40,0,0,0,0
탄산음료류,웰치 스트로베리맛,355,184,46,0,0,42,0,0,0,0
탄산음료류,웰치 그레이프맛,355,184,46,0,0,42,0,0,0,0
탄산음료류,웰치 그레이프맛,250,132,33,0,0,30,0,0,0,0
기타음료,파워오투 오렌지레몬,500,88,22,0,0,14,6,0,0,0
기타음료,파워오투 애플키위,500,72,18,0,0,14,6,0,0,0
과자류,롱앤키(대상㈜),0.6,0,0,0,0,0,0,0,0,0.19
과자류,튼튼케어 초유+칼슘(대상㈜),6,24,4,1,0.5,2,0,0,0.2,0.23
잼류,청정원사과쨈 (복음자리),20,50,13,0,0,12,0,0,0,0.2
잼류,청정원포도쨈(복음자리),20,50,13,0,0,13,0,0,0,0.2
잼류,청정원유기농블루베리쨈 (복음자리),20,48,12,0,0,11,0,0,0,0.2
잼류,청정원유기농딸기쨈 (복음자리),20,50,13,0,0,11,0,0,0,0.2
잼류,청정원아이사랑딸기쨈 (복음자리),20,50,12,0,0,6,0,0,0,0.2
어육가공품,청정원 뿌까마또르 담백한 맛(대상㈜),23,45,4,2,2.1,1,90,0,0,0.18
어육가공품,우리쌀 옛날소시지(대상㈜),30,50,8,2,1.2,0,180,0,0,0.21
어육가공품,청정원 코코몽 소시지(대상㈜),30,60,7,1,3,0,180,5,0.4,0.21
어육가공품,청정원 뿌까마또르(대상㈜),40,75,5,4,4.6,1,210,14,1,0.2
식용유지류,쉐프원 옥수수유(대상㈜),100,900,0,0,100,0,5,0,15,0
식용유지류,쉐프원 100 % 통참깨 참기름(대상㈜),100,900,0,0,100,0,0,0,15,0
식용유지류,청정원 통참깨 참기름(대상㈜),100,900,0,0,100,0,0,0,15,0
식용유지류,청정원 카놀라유(대상㈜),100,900,0,0,100,0,0,0,7,0
식용유지류,청정원 포도씨유(대상㈜),100,900,0,0,100,0,0,0,11,0
식용유지류,청정원 쌀눈유(대상㈜),100,900,0,0,100,0,0,0,22,0
식용유지류,청정원 옥수수유(대상㈜),100,900,0,0,100,0,5,0,15,0
식용유지류,청정원 올리브유(대상㈜),100,900,0,0,100,0,0,0,14,0
식용유지류,쉐프원 아이쑥쑥 비타스쿨(대상㈜),100,900,0,0,100,0,0,0,16,0
식용유지류,쉐프원 100 % 콩식용유(대상㈜),100,900,0,0,100,0,0,0,16,0
식용유지류,쉐프원 카놀라유(대상㈜),100,900,0,0,100,0,0,0,7,0
면류,청정원유기수라당면 (중국OEM),25,85,21,0,0,0,0,0,0,0.2
면류,민속당면 (한밭식품),25,85,21,0,0,0,0,0,0,0.2
면류,뷰티칼로리면하노이국수(대상㈜ 한미식품),205,94.92,20.09,2.05,0.62,4.1,1799.9,0,0,0
면류,뷰티칼로리면잔치국수(대상㈜ 한미식품),205,94.92,20.91,2.05,0.41,2.05,1580.55,0,0,0
면류,뷰티칼로리면토마토스파게티(대상㈜ 한미식품),265,155.02,18.02,2.92,7.95,9.01,840.05,0,1.59,0
면류,뷰티카로리면콩국수(대상㈜ 한미식품),205,159.9,20.91,11.07,3.48,0,690.85,0,0.62,0
면류,뷰티칼로리면야끼우동(대상㈜ 한미식품),216,124.85,21.17,3.02,3.24,10.15,879.12,0,0.86,0
면류,뷰티칼로리면비빔면(대상㈜ 한미식품),225,139.95,24.08,2.02,4.28,17.1,1329.75,0,0.68,0
면류,뷰티칼로리면볶음짬뽕(대상㈜ 한미식품),219,155.05,19.93,3.07,7.01,5.91,970.17,0,1.31,0
면류,뷰티칼로리면메밀소바(대상㈜ 한미식품),218,110.09,26.16,1.09,0,13.95,1730.05,0,0,0
면류,뷰티칼로리면새싹동치미물냉면(대상㈜ 한미식품),218,110.09,27.03,2.18,0,15.04,1430.08,0,0,0
면류,청정원오푸드유기농소면 (은성식품) ,100,365,76,11,2,6,1090,0,0,0
면류,청정원오푸드유기농녹차소면 (은성식품),100,360,76,11,1.5,6,1090,0,0,0
면류,청정원찰진국수(중면) (대정농산㈜),100,370,78,11,1.5,1.7,1030,0,0,0
면류,청정원우리밀찰진국수 (대정농산㈜),100,350,76,12,0,1,1050,0,0,0
면류,청정원찰진국수(소면) (대정농산㈜),100,370,78,11,1.5,1.7,1030,0,0,0
면류,청정원 스파게티(대상㈜),100,360,75,12,1,3,0,0,0.3,0
과일·채소류음료,엄마가 선택한 클로렐라(오렌지맛)(대상㈜),100,50,11,0,0.5,9,5,0,0,0
과일·채소류음료,롱앤키 생과일딸기(대상㈜),120,90,21.6,1.2,0,16.8,6,0,0,0
과일·채소류음료,홍초와양파(대상㈜),100,60,15,0,0,10,5,0,0,0
과일·채소류음료,와일드 아사이(대상㈜),70,45.5,9.1,0,0.56,8.4,3.5,0,0,0.21
과일·채소류음료,장편한녹즙(대상㈜),120,48,12,1.2,0,9.6,6,0,0,0
과일·채소류음료,롱앤키 케일(대상㈜),120,48,12,1.2,0,9.6,6,0,0,0
과일·채소류음료,어린보리잎과발아현미(대상㈜),120,36,9.6,1.2,0,8.4,36,0,0,0
과일·채소류음료,웰코미 트로피컬후르츠(대상㈜),80,56,13.6,2.32,0,8.8,12,0,0,0.32
과일·채소류음료,알로에(대상㈜),100,100,25,0,0,12,15,0,0,0
과일·채소류음료,데일리업 식물혼합Ex엑스(대상㈜),100,45,11,0,0,10,20,0,0,0
과일·채소류음료,콜라겐(대상㈜),100,80,15,5,0,0,45,0,0,0
과일·채소류음료,석류(대상㈜),100,55,13,0,0,12,15,0,0,0
인삼·홍삼음료,홍삼순액100(대상㈜),50,0,0.5,0,0,0,10,0,0,0
인삼·홍삼음료,홍삼진액(대상㈜),50,0,0.5,0,0,0,10,0,0,0
인삼·홍삼음료,홍삼기력골드프리미엄(대상㈜),50,30,7,0,0,5,0,0,0,0
기타음료,청정원홍초산수유 (대상㈜) ,25,45,12,0,0,6,0,0,0,0.2
기타음료,청정원홍초체리 (대상㈜),25,40,11,0,0,6,0,0,0,0.2
기타음료,청정원홍초백년초 (대상㈜),25,40,10,0,0,7,0,0,0,0.2
기타음료,청정원홍초마테레몬(대상㈜),25,30,8,0,0,6,29,0,0,0.2
기타음료,청정원홍초매실 (대상㈜),25,50,13,0,0,6,0,0,0,0.2
기타음료,청정원홍초오디 (대상㈜),25,35,10,0,0,6,0,0,0,0.2
기타음료,청정원홍초아이스블루베리 (태웅식품),25,10.25,2.75,0,0,1.75,0,0,0,0.2
기타음료,청정원홍초아이스석류 (태웅식품),25,10.5,2.75,0,0,0.3,0,0,0,0.2
기타음료,콜라겐 엘라스틱(대상㈜),70,45.5,6.3,5.6,0,5.6,10.5,0,0,0.21
기타음료,발효홍삼 6년근(대상㈜),80,20,4.8,0,0,4,16,0,0,0.32
기타음료,뉴케어 하루영양愛(애) 고구마맛(대상㈜),200,200,38,5,6,8,150,0,0.8,0
기타음료,뉴케어 하루영양愛(애) 고소한맛(대상㈜),200,200,38,5,6,8,180,0,0.8,0
기타음료,마이 씨크릿젤(대상㈜),35,24.85,8.05,0,0,1.19,21,0,0,0.21
기타음료,레디톡(대상㈜),340,578,142.8,1.36,3.4,125.8,51,0,0,0
기타음료,청정원홍초복분자 (대상㈜),25,35,10,0,0,5,0,0,0,0.2
기타음료,청정원홍초석류 (대상㈜),25,35,9,0,0,6,0,0,0,0.2
기타음료,청정원홍초블루베리 (대상㈜),25,40,10,0,0,5,0,0,0,0.2
특수의료용도등식품,마이 다이어트레시피 모닝쉐이크(대상㈜),35,105,17.85,6.3,2.1,7,29.75,10.5,0.52,0.21
특수의료용도등식품,뉴케어 토로미 퍼펙트,200,560,180,2,0,18,2520,0,0,0
특수의료용도등식품,마이 다이어트레시피 나이트쉐이크(대상㈜),35,105,17.85,2.8,2.1,7,29.75,10.5,0.52,0.21
특수의료용도등식품,뉴케어 프로틴 퍼펙트,10,38,0.5,9,0,0,10,0,0,0.2
특수의료용도등식품,뉴케어 KD+,200,400,49,15,17,7.6,140,0,1.36,0
특수의료용도등식품,뉴케어 하이프로틴,200,200,24,13,6,3.2,210,0,2.4,0
특수의료용도등식품,뉴케어 홍삼맛,200,200,31,7,6,6.8,110,0,0.8,0
특수의료용도등식품,뉴케어 커피맛,200,200,30,7,6,9,110,0,1.28,0
특수의료용도등식품,뉴케어 칼로리1.5,200,300,41,13,10,2.8,200,0,2.3,0
특수의료용도등식품,뉴케어 딸기맛,200,200,30,7,6,6.8,130,0,1.28,0
특수의료용도등식품,뉴케어 검은깨,200,200,31,7,6,6.8,110,0,0.8,0
특수의료용도등식품,뉴케어 KD(대상㈜),200,400,64,6,14,4,120,0,1.1,0
특수의료용도등식품,뉴케어 화이바(대상㈜),200,200,28,8,7,1,150,0,1.8,0
특수의료용도등식품,뉴케어 당뇨식(대상㈜),200,200,22,9,9.56,4,160,0,1.4,0
특수의료용도등식품,뉴케어 구수한맛(대상㈜),200,200,30,7,6,7,130,0,1.4,0
특수의료용도등식품,뉴케어 300TF(대상㈜),200,200,29,8,6,1,140,0,1.8,0
특수의료용도등식품,알지파워 5000(대상㈜),16.7,66.8,7.35,5.01,0.17,5.01,3.34,0,0.08,0.15
특수의료용도등식품,뉴케어 큐랙트(대상㈜),27,103.95,10.8,15.12,0,8.1,0,0,0,0.16
장기보존식품,청정원옛날식짜장(대상㈜),180,196.02,25.92,5.04,7.92,12.06,889.92,21.96,3.24,0.9
장기보존식품,청정원렌지짱숯불떡갈비(대상㈜),200,346,22,15,22,7,840,35,10,1
장기보존식품,청정원카레여왕구운마늘&양파(대상㈜),160,144.96,22.08,4,4.48,4,720,14.08,3.04,0.8
장기보존식품,청정원카레여왕스위트카레(대상㈜),180,210.06,25.92,3.96,10.08,0,750.06,25.02,5.94,0.9
장기보존식품,청정원카레여왕치킨카레(대상㈜),160,180,23.04,6.08,7.04,7.04,1105.6,14.08,3.04,0.8
장기보존식품,청정원카레여왕비프카레(대상㈜),160,160,20,4,7.04,7.04,990.4,8,3.84,0.48
장기보존식품,청정원치즈크림스파게티소스(대상㈜),100,170,10,3,13,4,460,35,11,0
장기보존식품,청정원버섯크림스파게티소스(대상㈜),100,150,9,3,11,3,470,30,8,0
장기보존식품,청정원미트토마토스파게티소스(대상㈜),100,94,12,7,2,10,687,0,1,0
장기보존식품,청정원렌지짱매운홍닭(대상㈜),200,355,48,16,11,15,800,34,3.4,1
장기보존식품,청정원렌지짱햄버거스테이크(대상㈜),200,311,28,16,15,10,900,40,5,1
장기보존식품,청정원렌지짱소세지야채볶음(대상㈜),200,551,36,14,39,12,1670,30,13,1
장기보존식품,청정원렌지짱미트볼(대상㈜),200,364,33,13,20,11,1050,40,7,1
장기보존식품,청정원매콤한삼선짜장(대상㈜),180,165.06,23.94,5.94,5.04,10.08,1130.04,5.94,1.98,0.9
장기보존식품,청정원카레여왕토마토&치킨(대상㈜),160,150.08,20,6.08,4.96,6.08,649.6,17.92,3.04,0
기타음료,제티(동서식품),175,80.5,16.22,1.91,1.05,16.22,47.7,0,0.66,0
영·유아용 곡류조제식,라이트업(동서식품),40,148.4,31.2,6,0.4,8,229.2,0,0,0
기타음료,오란씨 레몬 350ml CAN,350,122.5,31.5,0,0,31.5,91,0,0,0
기타음료,컨피던스 250ml CAN,250,95,22.5,0,0,22.5,80,0,0,0
기타음료,오라떼 애플 240ml CAN,240,74.4,19.2,0,0,16.8,14.4,0,0,0
기타음료,화이브미니 100ml Bottle,100,51,14,0,0,10,10,0,0,0
기타음료,두번째 우려낸 녹차만 담았다 175ml CAN,175,0,0,0,0,0,14,0,0,0
기타음료,두번째 우려낸 녹차만 담았다 410ml PET,410,0,0,0,0,0,32.8,0,0,0
기타음료,블랙빈 240ml CAN,240,0,0,0,0,0,14.4,0,0,0
기타음료,블랙빈 340ml PET,340,0,0,0,0,0,20.4,0,0,0
기타음료,데자와 밀크티 240ml CAN,240,93.6,16.8,2.4,2.4,14.4,0,0,0,0
기타음료,소이조이 블루베리 30g Pack,30,135,15.3,4.2,7.2,12,48,17.1,3.9,0
기타음료,소이조이 딸기 30g Pack,30,134.1,15.6,4.2,6.9,12.6,44.1,16.5,5.7,0
기타음료,소이조이 건포도&아몬드 30g Pack,30,135.9,14.1,5.1,6.9,11.1,44.1,15.9,3,0
기타음료,소이조이 카카오&오렌지 30g Pack,30,132.9,14.1,5.1,6.9,11.1,53.1,17.1,3,0
기타음료,소이조이 오렌지 30g Pack,30,135.9,14.7,4.5,7.2,11.7,60,15.9,2.1,0
기타음료,포카리스웨트 245ml CAN,245,61.25,14.7,0,0,14.7,117.6,0,0,0
기타음료,포카리스웨트 340ml CAN,340,85,20.4,0,0,20.4,163.2,0,0,0
기타음료,포카리스웨트 340ml PET,200,50,12,0,0,12,98,0,0,0
기타음료,포카리스웨트 500ml PET,250,62.5,15,0,0,15,122.5,0,0,0
기타음료,포카리스웨트 620ml PET,200,50,12,0,0,12,98,0,0,0
기타음료,포카리스웨트 1.5L PET,200,50,12,0,0,12,98,0,0,0
기타음료,포카리스웨트 1.8L PET,200,50,12,0,0,12,98,0,0,0
기타음료,포카리스웨트 74g Pouch,11,41.47,1.1,0,0,1.1,76.56,0,0,0
기타음료,에네르겐 340ml CAN,340,71.4,17,0,0,17,159.8,0,0,0
기타음료,데미소다 애플 410ml PET,200,96,24,0,0,24,0,0,0,0
기타음료,데미소다 애플 1.5L PET,200,96,24,0,0,24,0,0,0,0
기타음료,데미소다 오렌지 250ml CAN,250,122.5,30,0,0,30,0,0,0,0
기타음료,데미소다 오렌지 410ml PET,200,98,24,0,0,24,0,0,0,0
기타음료,데미소다 오렌지 1.5L PET,200,98,24,0,0,24,0,0,0,0
기타음료,데미소다 피치 250ml CAN,250,117.5,30,0,0,30,0,0,0,0
기타음료,데미소다 피치 410ml PET,200,94,24,0,0,24,0,0,0,0
기타음료,데미소다 피치 1.5L PET,200,94,24,0,0,24,0,0,0,0
기타음료,데미소다 그레이프 250ml CAN,250,115,27.5,0,0,27.5,0,0,0,0
기타음료,데미소다 레몬 250ml CAN,250,112.5,27.5,0,0,27.5,0,0,0,0
기타음료,오란씨 레몬 250ml CAN,250,87.5,22.5,0,0,22.5,65,0,0,0
기타음료,오란씨 레몬 500ml PET,250,87.5,22.5,0,0,22.5,65,0,0,0
기타음료,오란씨 레몬 1.5L PET,200,70,18,0,0,18,52,0,0,0
기타음료,오란씨 오렌지 250ml CAN,250,102.5,25,0,0,25,35,0,0,0
기타음료,오란씨 오렌지 500ml PET,250,102.5,25,0,0,25,35,0,0,0
기타음료,오란씨 오렌지 1.5L PET,200,82,20,0,0,20,28,0,0,0
기타음료,오란씨 파인애플 250ml CAN,250,100,25,0,0,25,20,0,0,0
기타음료,오란씨 파인애플 350ml CAN,350,140,35,0,0,35,28,0,0,0
기타음료,오란씨 파인애플 500ml PET,250,100,25,0,0,25,20,0,0,0
기타음료,오란씨 파인애플 1.5L PET,200,80,20,0,0,20,16,0,0,0
기타음료,나랑드사이다 180ml CAN,180,0,0,0,0,0,9,0,0,0
기타음료,나랑드사이다 245ml CAN,245,0,0,0,0,0,12.25,0,0,0
기타음료,나랑드사이다 500ml PET,250,0,0,0,0,0,12.5,0,0,0
기타음료,나랑드사이다 1.5L PET,200,0,0,0,0,0,10,0,0,0
기타음료,오라떼 애플 340ml PET,340,108.8,27.2,0,0,23.8,20.4,0,0,0
기타음료,오라떼 오리지널 240ml CAN,240,72,16.8,0,0,16.8,14.4,0,0,0
기타음료,오라떼 피치 240ml CAN,240,74.4,16.8,0,0,16.8,14.4,0,0,0
기타음료,오라떼 피치 340ml PET,340,105.4,23.8,0,0,23.8,20.4,0,0,0
기타음료,컨피던스 230ml Bottle,230,87.4,20.7,0,0,20.7,73.6,0,0,0
기타음료,컨피던스 180ml CAN,180,68.4,16.2,0,0,16.2,57.6,0,0,0
기타음료,데미소다 애플 250ml CAN,250,120,30,0,0,30,0,0,0,0
과자류,순수고구마칩(흥양산업),30,147.3,22.2,0.75,8.4,11.1,30.9,0,3,0
과자류,제크 오리지널,50,245,33,3,11,3,322.11,0.54,6,0.48
과자류,하비스트 오리지널,44,214.52,29.58,3.91,8.95,8.27,90.65,0.28,5.37,0.06
과자류,마가렛트 오리지널,38,184.9,22.33,2.16,9.66,11.03,61.25,12.62,4.58,0.06
과자류,썬칩 오리지날(롯데제과),30,144.6,17.7,1.5,7.5,3.9,201.6,0.03,2.1,0.1
과자류,빠다코코넛,50,240.97,35.3,3.28,9.63,9.93,87.42,0.66,6.56,0.08
과자류,초코칩쿠키,36,173.39,24.74,2.35,7.23,9.39,70.62,4.09,4.14,0.06
과자류,카스타드 오리지널,23,110,12,1,6,6,25,21.85,2.9,0.18
과자류,오잉(풍전나이스제과),30,142.8,21,1.8,5.7,1.5,195.6,0.54,2.7,0.03
과자류,와플,20,95,15,2,3.3,6,30,10,2.5,0.28
과자류,티푸드 허니진저,25,118.44,18.25,1.56,4.36,6.89,60.66,1.37,2.54,0.07
과자류,오징어땅콩(풍전나이스제과),33,155.43,20.46,3.63,6.6,6.6,90.09,0,1.98,0
과자류,크리미오,8,33.2,7.03,0.01,0.65,7.02,16.89,0.01,0.55,0.01
과자류,순생캔디,8,31.99,5.81,0.13,0.94,3.99,3.75,0.01,0.69,0
과자류,보석캔디,13,50.09,12.74,0,0.04,10.45,6.94,0,0,0
과자류,실비아,12,45.42,11.16,0.08,0,10.87,2.94,0,0,0
과자류,폴리 레몬캔디,12,45.42,11.16,0.08,0,10.87,2.94,0,0,0
과자류,폴리 ABC 젤리,12,45.36,10.81,0.65,0.02,8.77,1.46,0.01,0.01,0
과자류,생강캔디,100,376.5,97.2,0,0,75.2,41.1,0,0,0
과자류,목캔디 허브,7.6,28.55,7.37,0.01,0,5.99,0.16,0,0,0
과자류,청포도캔디,8.5,31.92,8.19,0.01,0.01,6.6,0.2,0,0,0
과자류,조약돌캔디,13,48.78,12.36,0.03,0.03,10.87,0.82,0,0,0
과자류,롤리팝(사과),11,41.17,10.48,0.01,0.06,8.59,0.25,0,0.06,0
과자류,파라다이스,13,48.27,12.36,0.01,0,9.78,0.31,0,0,0
과자류,？？니 청포도,20,72.78,14.5,0.18,1.66,11.04,0.34,0.02,1.64,0
과자류,비타씨박스,1.5,5.39,1.34,0,0,1.32,0.15,0,0,0
과자류,짱셔요 콜라,11,36.83,8.86,0.5,0,7.59,1.1,0,0,0
과자류,박찬회연양갱,45,128.56,31.77,1.12,0.09,22.72,1.12,0,0,0
과자류,쿨리스트,1.5,3.88,1.31,0.03,0.02,0,0,0,0,0
과자류,스카치세가지맛,8.7,21.03,3.56,0.01,0.82,1.96,12.42,0.98,0.65,0.02
과자류,애니타임 밀크민트,11,25.76,10.6,0,0.03,0,0.13,0,0.02,0
과자류,빙빙바(롯데제과),75,102.75,20.62,1.42,1.8,16.88,30.75,2.25,1.05,0
과자류,스크류바(롯데제과),85,95,21,0.08,0.08,15,1.02,0,0,0
과자류,수박바(롯데제과),85,90,21,0.42,1.4,16,25,0.08,0.7,0
